game_key,steam_appid,name,type,is_free,required_age,initial_price,price_tier,controller_support,dlc_count,achievements_total,content_depth_tier,language_count,price_currency,is_premium
4006,1327020,亭上满月映西枝~The Forever Moon,game,0,0,47.0,1-99,0,0,7,low,1,THB,0
4007,1383720,Cyber-doge 2077: Meme runner,game,0,0,45.0,1-99,0,1,8,medium,1,THB,0
4008,1431350,Santa Claus in Trouble (HD),game,0,0,189.0,100-199,1,0,18,medium,14,THB,0
4009,1515900,Heaven Dust 2,game,0,0,239.0,200-299,1,3,90,very high,8,THB,0
4010,1547340,Puzzle Car,game,0,0,69.0,1-99,0,0,53,high,6,THB,0
4011,1559680,Amazing Frog? 2,game,0,0,400.0,300-499,1,0,0,low,1,THB,0
4012,1576350,Blair Witch VR,game,0,0,379.0,300-499,0,0,25,medium,10,THB,0
4013,1640160,G-Darius HD,game,0,0,590.0,500-799,1,0,35,high,2,THB,1
4014,1889000,To Make a Game,game,0,0,23.0,1-99,0,1,1,low,4,THB,0
4015,1990900,方境战记BlockFight,game,0,0,99.0,100-199,1,0,21,medium,2,THB,0
4016,2054800,Magazine Mogul,game,0,0,200.0,200-299,1,0,6,low,5,THB,0
4017,2062940,Territory,game,0,0,217.48,200-299,0,0,0,low,1,THB,0
4018,2118500,Touhou Library Survivors,game,0,0,99.0,100-199,0,0,28,medium,2,THB,0
4019,2123140,The Scarlet Demonslayer,game,0,0,239.0,200-299,0,0,0,low,3,THB,0
4020,2224790,PIEN & PAON plus,game,0,0,95.0,1-99,0,0,5,low,4,THB,0
4021,2278120,Break Everything - Park,game,0,0,3600.0,800+,0,0,6,low,103,THB,1
4022,619320,Skatemasta Tcheco,game,0,0,47.0,1-99,1,0,0,low,2,THB,0
4023,1466860,Age of Empires IV: Anniversary Edition,game,0,0,699.0,500-799,1,8,175,very high,26,THB,1
4024,1093840,NiGHT SIGNAL,game,0,0,189.0,100-199,0,1,0,low,1,THB,0
4025,1098280,Mago,game,0,0,239.0,200-299,1,0,43,high,10,THB,0
4026,1222300,Into The Flames,game,0,0,289.0,200-299,0,10,23,very high,11,THB,0
4027,1229570,Imagine Lifetimes,game,0,0,119.0,100-199,0,0,39,high,5,THB,0
4028,1244800,Terraformers,game,0,0,289.0,200-299,1,4,63,very high,9,THB,0
4029,1278060,FPV SkyDive : FPV Drone Simulator,game,1,0,0.0,Free,0,4,22,high,5,FREE,0
4030,1350340,Simp Simulator,game,0,0,23.0,1-99,0,2,4,medium,1,THB,0
4031,1397650,Jetborne Racing,game,0,0,189.0,100-199,0,0,0,low,1,THB,0
4032,1404560,Yerba Mate Tycoon,game,0,0,115.0,100-199,0,0,15,medium,5,THB,0
4033,1409340,Pray in VR Medieval Christian Churches,game,0,0,23.0,1-99,0,0,0,low,11,THB,0
4034,1420510,Usurper: Soulbound,game,0,0,229.0,200-299,1,0,0,low,1,THB,0
4035,1525700,Tavern Master,game,0,0,239.0,200-299,0,1,17,medium,13,THB,0
4036,1551570,Kung Fu Grand King,game,0,0,219.0,200-299,0,0,0,low,3,THB,0
4037,1559390,Fate Seeker II,game,0,0,760.0,500-799,1,1,93,very high,3,THB,1
4038,1593780,Organs Please,game,0,0,295.0,200-299,0,1,32,high,4,THB,0
4039,1652650,WORDLAND 3,game,0,0,47.0,1-99,0,0,30,medium,1,THB,0
4040,1653650,Lucid Dream Simulator,game,0,0,99.0,100-199,0,1,0,low,1,THB,0
4041,1669360,Socialism Simulator,game,0,0,85.0,1-99,0,0,32,high,2,THB,0
4042,1672140,Bot Wars,game,0,0,239.0,200-299,0,0,38,high,1,THB,0
4043,1698630,Sword of the Stars: The Pit 2,game,0,0,239.0,200-299,0,0,36,high,1,THB,0
4044,1733890,"Warhammer 40,000: Battle Sister",game,0,0,289.0,200-299,0,0,36,high,6,THB,0
4045,1744050,Hidden Words,game,0,0,99.0,100-199,0,0,0,low,6,THB,0
4046,1771780,ClayTown Horror Part One,game,0,0,220.0,200-299,0,1,0,low,1,THB,0
4047,1811070,Fritz 18 Steam Edition,game,0,0,949.0,800+,0,0,0,low,9,THB,1
4048,1837210,Rabbit Meadow,game,0,0,99.0,100-199,1,0,10,low,1,THB,0
4049,2013650,Logicality,game,0,0,159.0,100-199,0,0,10,low,1,THB,0
4050,1476970,IdleOn - The Incremental MMO,game,1,0,0.0,Free,0,0,276,very high,6,FREE,0
4051,1607680,Bread & Fred,game,0,0,315.0,300-499,1,3,26,high,10,THB,0
4052,2243710,Rune Factory 3 Special,game,0,0,1284.0,800+,1,6,38,very high,8,THB,1
4053,1629520,A Little to the Left,game,0,0,269.0,200-299,1,2,65,very high,11,THB,0
4054,1059990,Trombone Champ,game,0,0,239.0,200-299,0,5,25,high,10,THB,0
4055,1144860,Flying Sword,game,0,0,23.0,1-99,0,0,6,low,9,THB,0
4056,1161880,Vaporum: Lockdown,game,0,0,369.0,300-499,1,0,46,high,8,THB,0
4057,1186460,Songs of Wuxia,game,0,0,95.0,1-99,1,1,20,medium,1,THB,0
4058,1226510,Trigon: Space Story,game,0,0,289.0,200-299,0,1,91,very high,12,THB,0
4059,1227690,Severed Steel,game,0,0,319.0,300-499,1,2,57,very high,16,THB,0
4060,1276070,Manufactoria 2022,game,0,0,400.0,300-499,0,1,30,high,1,THB,0
4061,1330820,Hunting Unlimited 3,game,0,0,189.0,100-199,0,0,0,low,1,THB,0
4062,1342040,Sylphy and the Sleepless Island,game,0,0,289.0,200-299,0,0,0,low,3,THB,0
4063,742420,Saints Row,game,0,18,711.69,500-799,1,15,64,very high,14,THB,1
4064,1217060,Gunfire Reborn,game,0,0,399.0,300-499,1,4,134,very high,18,THB,0
4065,1650010,RIDE 5,game,0,0,1499.0,800+,1,17,49,very high,10,THB,1
4066,1716740,Starfield,game,0,18,1650.0,800+,1,5,82,very high,9,THB,1
4067,2338140,Dokapon Kingdom: Connect,game,0,0,899.0,800+,1,0,52,high,4,THB,1
4068,1659040,HITMAN World of Assassination,game,0,18,590.0,500-799,1,12,83,very high,9,THB,1
4069,412020,Metro Exodus,game,0,0,712.0,500-799,1,3,68,very high,15,THB,1
4070,1394480,Rocco's Island: Ring to End the Pain,game,0,0,315.0,300-499,0,0,40,high,12,THB,0
4071,1395030,Kathy Rain: Director's Cut,game,0,0,315.0,300-499,1,1,40,high,9,THB,0
4072,1416260,SpellForce 3 Versus Edition,game,1,0,0.0,Free,1,1,0,low,9,FREE,0
4073,1419750,Apostle: Rebellion,game,0,0,289.0,200-299,0,0,0,low,4,THB,0
4074,1437050,EBOLA 2,game,0,0,315.0,300-499,0,0,18,medium,5,THB,0
4075,1515460,Prison Tycoon®: Under New Management,game,0,0,289.0,200-299,0,2,24,high,4,THB,0
4076,1543750,Jewel Match Atlantis Solitaire 2 - Collector's Edition,game,0,0,219.0,200-299,0,0,32,high,1,THB,0
4077,1607670,Secret Agent HD,game,0,0,159.0,100-199,1,0,44,high,1,THB,0
4078,1714080,---Red---Tether-->,game,0,0,275.0,200-299,0,0,0,low,1,THB,0
4079,1745780,Substance 3D Modeler 2025,game,0,0,2699.0,800+,0,0,0,low,5,THB,1
4080,1754260,Kill The Dragon,game,0,0,57.46,1-99,0,1,0,low,11,THB,0
4081,529340,Victoria 3,game,0,0,1359.0,800+,0,17,141,very high,11,THB,1
4082,739630,Phasmophobia,game,0,0,399.0,300-499,1,0,54,high,26,THB,0
4083,1286830,STAR WARS™: The Old Republic™,game,1,0,0.0,Free,0,3,191,very high,3,FREE,0
4084,1282100,REMNANT II®,game,0,18,1210.0,800+,1,3,65,very high,10,THB,1
4085,1313140,Cult of the Lamb,game,0,0,549.0,500-799,1,7,57,very high,14,THB,1
4086,1702010,Sengoku Dynasty,game,0,0,649.0,500-799,1,4,40,high,13,THB,1
4087,1121640,The Wandering Village,game,0,0,590.0,500-799,1,4,32,high,14,THB,1
4088,1641960,Forever Skies,game,0,0,590.0,500-799,1,4,20,high,12,THB,1
4089,1852940,Highline Volleyball VR,game,0,0,400.0,300-499,0,0,11,medium,2,THB,0
4090,1931240,MOTHERGUNSHIP: FORGE,game,0,0,289.0,200-299,0,0,34,high,8,THB,0
4091,1948800,Yi Xian: The Cultivation Card Game,game,1,0,0.0,Free,0,0,36,high,3,FREE,0
4092,2009350,Out of Ore,game,0,0,495.0,300-499,0,2,0,low,5,THB,1
4093,2077060,SATUS,game,0,0,89.0,1-99,0,1,24,medium,25,THB,0
4094,2243920,The 2nd page of the medical examination diary: Another story of exciting days of me and my senpai,game,0,0,259.0,200-299,0,0,12,medium,4,THB,0
4095,1641500,The Blind Of The New World,game,0,0,189.0,100-199,0,1,0,low,2,THB,0
4096,823950,Re:Legend,game,0,0,389.0,300-499,0,1,70,very high,10,THB,0
4097,686810,Hell Let Loose,game,0,0,1199.0,800+,0,35,195,very high,11,THB,1
4098,1557740,ROUNDS,game,0,0,119.0,100-199,0,0,24,medium,9,THB,0
4099,1113120,IXION,game,0,0,680.0,500-799,0,2,57,very high,9,THB,1
4100,1089090,ONE PIECE: PIRATE WARRIORS 4,game,0,0,1190.0,800+,0,18,40,very high,12,THB,1
4101,1244460,Jurassic World Evolution 2,game,0,0,1199.0,800+,1,11,54,very high,13,THB,1
4102,1652250,Tales & Tactics,game,0,0,369.0,300-499,0,2,112,very high,5,THB,0
4103,1332010,Stray,game,0,0,599.0,500-799,1,1,24,medium,16,THB,1
4104,997010,Police Simulator: Patrol Officers,game,0,0,590.0,500-799,0,20,20,very high,14,THB,1
4105,1015890,TASOMACHI: Behind the Twilight,game,0,0,289.0,200-299,1,1,11,medium,4,THB,0
4106,1015930,Blood Rage: Digital Edition,game,0,0,400.0,300-499,0,3,0,medium,5,THB,0
4107,1212620,Pretty Neko,game,0,0,21.0,1-99,0,1,100,very high,1,THB,0
4108,1227530,Partisans 1941,game,0,0,549.0,500-799,0,3,30,high,14,THB,1
4109,1255050,Craft In Abyss,game,0,0,189.0,100-199,1,2,13,medium,3,THB,0
4110,1329080,BORIS THE ROCKET 🚀,game,0,0,189.0,100-199,1,0,55,high,10,THB,0
4111,1368870,Field of Glory II: Medieval,game,0,0,590.0,500-799,0,5,20,high,4,THB,1
4112,1478340,Turbo Sliders Unlimited,game,0,0,315.0,300-499,0,16,47,very high,1,THB,1
4113,1554840,Toree 3D,game,0,0,23.0,1-99,0,0,0,low,1,THB,0
4114,1577320,Somewhere in the Shadow,game,0,0,69.0,1-99,0,0,0,low,1,THB,0
4115,1577690,Video Game Fables,game,0,0,295.0,200-299,1,2,45,high,1,THB,0
4116,1609080,Summer of '58,game,0,0,175.0,100-199,0,0,24,medium,2,THB,0
4117,1648590,UndercoverAgent,game,0,0,159.0,100-199,0,1,6,medium,5,THB,0
4118,1719660,My Cute Succubus,game,0,0,69.0,1-99,0,3,18,high,12,THB,0
4119,1731870,Viral Firar,game,1,0,0.0,Free,0,0,0,low,2,FREE,0
4120,1818940,Typing Land,game,0,0,135.0,100-199,0,0,0,low,11,THB,0
4121,1854980,Madohi Shiroki no Kamikakushi,game,0,0,379.0,300-499,0,0,0,low,2,THB,0
4122,1857580,Get Achievements for Achievements,game,0,0,45.0,1-99,0,0,100,very high,2,THB,0
4123,1871310,Hook 2,game,0,0,69.0,1-99,0,0,1,low,103,THB,0
4124,1897050,VARIOUS DAYLIFE,game,0,0,980.0,800+,1,0,48,high,13,THB,1
4125,1949440,Burrow of the Fallen Bear: A Gay Furry Visual Novel,game,0,0,400.0,300-499,0,3,32,high,4,THB,1
4126,1970050,Temple of Starlight,game,0,0,99.0,100-199,1,0,8,low,1,THB,0
4127,2023440,Jettatura,game,0,0,275.0,200-299,0,0,0,low,1,THB,0
4128,2189910,Mystic Forest,game,0,0,115.0,100-199,0,0,0,low,7,THB,0
4129,2203990,Commando Hero,game,0,0,95.0,1-99,0,0,20,medium,6,THB,0
4130,1248130,Farming Simulator 22,game,0,0,554.0,500-799,1,23,45,very high,23,THB,1
4131,490280,Realms of Magic,game,0,0,399.0,300-499,0,1,62,very high,1,THB,0
4132,651670,Star Renegades,game,0,0,495.0,300-499,1,7,44,very high,10,THB,1
4133,752170,Save Your Nuts,game,0,0,189.0,100-199,1,1,27,high,16,THB,0
4134,764230,Shoujo City,game,0,0,205.0,200-299,0,0,7,low,16,THB,0
4135,793830,Kharon's Crypt - Even Death May Die,game,0,0,315.0,300-499,1,1,64,very high,2,THB,0
4136,973810,Journey To The Savage Planet,game,0,0,379.0,300-499,1,1,51,high,12,THB,0
4137,1131240,Dungeons of Edera,game,0,0,239.0,200-299,1,1,22,medium,6,THB,0
4138,1135090,dino game,game,0,0,69.0,1-99,1,0,3,low,1,THB,0
4139,1146300,Land of War - The Beginning,game,0,0,499.0,500-799,0,5,21,high,6,THB,1
4140,1191070,[Chilla's Art] Yuki Onna | 雪女,game,0,0,115.0,100-199,0,0,12,medium,2,THB,0
4141,1212850,默途 Monobot,game,0,0,155.0,100-199,1,0,16,medium,15,THB,0
4142,1227750,Puzzle - LINES AND KNOTS,game,0,0,205.0,200-299,0,1,13,medium,103,THB,0
4143,1264730,Total Arcade Racing,game,0,0,220.0,200-299,1,0,10,low,1,THB,0
4144,1273920,Dark Romance: Ashville Collector's Edition,game,0,0,400.0,300-499,0,0,0,low,1,THB,1
4145,1278190,Jumpala,game,0,0,150.0,100-199,1,0,32,high,1,THB,0
4146,1386890,Hyper Dash,game,1,0,0.0,Free,0,0,5,low,14,FREE,0
4147,1397790,Samurai GUNN 2,game,0,0,400.0,300-499,1,0,0,low,1,THB,0
4148,1415320,PalmRide,game,0,0,95.0,1-99,1,0,44,high,1,THB,0
4149,1419160,Souldiers,game,0,0,689.0,500-799,0,2,38,high,7,THB,1
4150,1424300,Jester / King,game,0,0,330.0,300-499,0,0,8,low,1,THB,0
4151,1436810,The Door in the Basement,game,0,0,239.0,200-299,0,0,9,low,1,THB,0
4152,1527510,Romeow: in the cracked world,game,0,0,220.0,200-299,0,0,7,low,1,THB,0
4153,1552080,Deepest Chamber: Resurrection,game,0,0,219.0,200-299,1,0,41,high,3,THB,0
4154,1557580,DON'T LOOK AWAY,game,0,0,69.0,1-99,0,0,0,low,1,THB,0
4155,1668530,The Legend of Nayuta: Boundless Trails,game,0,0,719.0,500-799,1,0,48,high,2,THB,1
4156,1701800,Lunistice,game,0,0,99.0,100-199,1,1,22,medium,7,THB,0
4157,1792270,Sky Caravan,game,0,0,189.0,100-199,0,0,30,medium,2,THB,0
4158,1834920,Countryball: Europe 1890,game,0,0,85.0,1-99,0,0,0,low,9,THB,0
4159,1885670,SAOMI,game,0,0,69.0,1-99,1,0,17,medium,7,THB,0
4160,1902650,Come See My Hole,game,0,0,23.0,1-99,0,0,0,low,1,THB,0
4161,1919740,Silent Love,game,0,0,299.0,300-499,0,1,14,medium,2,THB,0
4162,1932280,Medieval Fantasy Survival Simulator 2: Gladiator Edition,game,0,0,47.0,1-99,1,0,0,low,1,THB,0
4163,1961950,CHAOS;HEAD NOAH,game,0,0,319.0,300-499,0,1,34,high,2,THB,0
4164,1990260,Phantom Tentacle,game,0,0,47.0,1-99,0,1,14,medium,27,THB,0
4165,2100780,Spin Time,game,0,0,47.0,1-99,0,0,9,low,1,THB,0
4166,816430,Radical Relocation,game,0,0,220.0,200-299,1,0,25,medium,11,THB,0
4167,844500,Draw a Stickman: EPIC 3,game,0,0,159.0,100-199,0,0,29,medium,5,THB,0
4168,1095040,Unexplored 2: The Wayfarer's Legacy,game,0,0,319.0,300-499,0,2,25,high,1,THB,0
4169,1111390,ROBOTICS;NOTES DaSH,game,0,0,419.0,300-499,0,0,32,high,2,THB,1
4170,1156990,Return to Shironagasu Island,game,0,0,99.0,100-199,0,3,6,medium,12,THB,0
4171,1517290,Battlefield™ 2042,game,0,0,1599.0,800+,1,2,34,high,14,THB,1
4172,1658040,I Am Future: Cozy Apocalypse Survival,game,0,0,400.0,300-499,1,2,47,high,9,THB,1
4173,1574310,OXENFREE II: Lost Signals,game,0,0,400.0,300-499,1,0,27,medium,31,THB,1
4174,1432860,Sun Haven,game,0,0,495.0,300-499,0,27,190,very high,15,THB,1
4175,1145360,Hades,game,0,0,495.0,300-499,1,1,49,high,11,THB,1
4176,1244630,House Builder,game,0,0,400.0,300-499,1,10,63,very high,35,THB,1
4177,1254320,Surviving the Abyss,game,0,0,400.0,300-499,0,0,27,medium,1,THB,1
4178,1267930,Deadly Dozen: Pacific Theater,game,0,0,189.0,100-199,0,0,0,low,1,THB,0
4179,1279700,Midnight Scenes: The Highway,game,0,0,68.0,1-99,0,0,4,low,8,THB,0
4180,1323610,Grit Paintball,game,0,0,229.0,200-299,0,0,0,low,1,THB,0
4181,1359650,The Last of Waifus,game,0,0,47.0,1-99,0,1,15,medium,1,THB,0
4182,1393320,Keyword: A Spider's Thread,game,0,0,259.0,200-299,0,0,8,low,7,THB,0
4183,1416460,Horror Globes,game,0,0,135.0,100-199,0,0,7,low,3,THB,0
4184,1464550,RagingBlasters,game,0,0,239.0,200-299,1,1,13,medium,8,THB,0
4185,1469160,Wartune Reborn,game,1,0,0.0,Free,0,0,0,low,1,FREE,0
4186,1721270,Farm Kitten - Puzzle Pipes,game,0,0,47.0,1-99,0,0,33,high,4,THB,0
4187,1765350,候鸟,game,0,0,199.0,200-299,0,1,9,medium,1,THB,0
4188,1804270,Swordship,game,0,0,400.0,300-499,1,0,17,medium,11,THB,0
4189,1904160,Trainz Plus,game,0,0,159.0,100-199,0,311,0,very high,9,THB,0
4190,1907140,Dungeon: Faster & Deadlier,game,0,0,220.0,200-299,0,0,99,very high,8,THB,0
4191,1919550,Hidden Cats in Paris,game,0,0,47.0,1-99,1,1,46,high,1,THB,0
4192,1969080,A Building Full of Cats,game,0,0,47.0,1-99,0,1,23,medium,16,THB,0
4193,2055270,Tile Tale,game,0,0,99.0,100-199,0,0,7,low,1,THB,0
4194,2113920,The Legend of Heroes: Kuro no Kiseki Ⅱ -CRIMSON SiN-	,game,0,0,2090.0,800+,0,81,53,very high,2,THB,1
4195,2253290,My Grandparents' Christmas Mystery,game,0,0,23.0,1-99,0,0,0,low,1,THB,0
4196,314430,M.A.R.S.,game,1,0,0.0,Free,0,7,42,very high,1,FREE,0
4197,1971650,OCTOPATH TRAVELER II,game,0,0,1290.0,800+,1,0,33,high,9,THB,1
4198,505460,Foxhole,game,0,0,379.0,300-499,0,1,0,low,6,THB,0
4199,1451190,Undisputed,game,0,0,1186.31,800+,0,8,37,very high,10,THB,1
4200,632360,Risk of Rain 2,game,0,0,319.0,300-499,1,7,171,very high,11,THB,0
4201,1433140,The Texas Chain Saw Massacre,game,0,0,315.0,300-499,1,52,51,very high,9,THB,0
4202,986130,Shadows of Doubt,game,0,0,495.0,300-499,1,2,35,high,9,THB,1
4203,1382070,Viewfinder,game,0,0,495.0,300-499,1,0,46,high,13,THB,1
4204,2050650,Resident Evil 4,game,0,18,1090.0,800+,1,27,46,very high,14,THB,1
4205,709710,Jung's Labyrinth,game,0,0,315.0,300-499,0,0,23,medium,1,THB,0
4206,928990,Undungeon,game,0,0,400.0,300-499,1,2,24,high,2,THB,0
4207,1051690,Nightmare Reaper,game,0,0,495.0,300-499,1,1,149,very high,1,THB,1
4208,1067440,RollingSky2,game,0,0,219.0,200-299,0,1,0,low,11,THB,0
4209,1166290,Death and Taxes,game,0,0,275.0,200-299,0,1,60,very high,8,THB,0
4210,1232570,Paper Beast,game,0,0,289.0,200-299,0,1,21,medium,10,THB,0
4211,1238330,Frontline: Panzer Blitzkrieg!,game,0,0,189.0,100-199,0,0,0,low,10,THB,0
4212,1282760,Mad Streets,game,0,0,209.0,200-299,1,0,0,low,6,THB,0
4213,1304340,Monster Energy Supercross - The Official Videogame 4,game,0,0,1059.0,800+,1,8,50,very high,7,THB,1
4214,1361920,Bright Paw: Definitive Edition,game,0,0,219.0,200-299,1,1,37,high,6,THB,0
4215,1389270,Don't Crash - The Political Game,game,0,0,47.0,1-99,0,0,30,medium,1,THB,0
4216,1404660,Psych,game,0,0,220.0,200-299,0,1,26,high,7,THB,0
4217,1414180,Motesolo : No Girlfriend Since Birth,game,0,0,289.0,200-299,0,2,33,high,6,THB,0
4218,1445440,Blacksmith of the Sand Kingdom,game,0,0,289.0,200-299,0,0,45,high,2,THB,0
4219,1502080,ALTDEUS: Beyond Chronos,game,0,0,379.0,300-499,0,1,26,high,2,THB,0
4220,1502990,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,game,0,0,1170.0,800+,0,0,50,high,4,THB,1
4221,1522870,Supraland Six Inches Under,game,0,0,289.0,200-299,1,0,53,high,15,THB,0
4222,1534520,STRAY KITTEN,game,0,0,23.0,1-99,0,0,0,low,2,THB,0
4223,1556490,Retreat To Enen,game,0,0,495.0,300-499,0,0,0,low,1,THB,1
4224,1612920,NIGHTSLINK,game,0,0,85.0,1-99,0,0,3,low,5,THB,0
4225,1621310,Atelier Sophie 2: The Alchemist of the Mysterious Dream,game,0,0,1750.0,800+,0,21,48,very high,5,THB,1
4226,1644840,Kittens and Yarn,game,0,0,47.0,1-99,0,0,8,low,3,THB,0
4227,1671280,Prognostic,game,0,0,139.0,100-199,0,0,16,medium,3,THB,0
4228,1699390,Roxy Raccoon,game,0,0,220.0,200-299,1,0,49,high,1,THB,0
4229,1749750,Disgaea 6 Complete,game,0,0,1100.0,800+,1,2,46,high,6,THB,1
4230,1755350,BBQ Simulator: The Squad,game,0,0,95.0,1-99,1,0,26,medium,8,THB,0
4231,1817120,Combat Troops VR,game,0,0,259.0,200-299,0,0,34,high,1,THB,0
4232,1955330,Save Room - Organization Puzzle,game,0,0,69.0,1-99,1,0,33,high,1,THB,0
4233,2119210,VOYAGER,game,0,0,47.0,1-99,1,1,14,medium,1,THB,0
4234,2130540,目盲/Blind,game,0,0,63.0,1-99,0,1,40,high,4,THB,0
4235,699330,The Iron Oath,game,0,0,495.0,300-499,0,1,33,high,1,THB,1
4236,893840,Roll for the Galaxy,game,0,0,399.0,300-499,0,0,0,low,1,THB,0
4237,1005240,Pixel Puzzles Illustrations & Anime Jigsaw Puzzles,game,1,0,0.0,Free,0,42,566,very high,30,FREE,0
4238,1091390,Demonizer,game,0,0,209.0,200-299,1,1,0,low,1,THB,0
4239,1170720,Pocket Cars,game,0,0,220.0,200-299,1,0,26,medium,28,THB,0
4240,1177640,ROCKETRON,game,0,0,135.0,100-199,1,0,0,low,4,THB,0
4241,1210610,Lithium City,game,0,0,179.0,100-199,1,1,0,low,1,THB,0
4242,1211240,Trifox,game,0,0,289.0,200-299,1,0,46,high,11,THB,0
4243,1240230,Tony Stewart's Sprint Car Racing,game,0,0,220.0,200-299,0,2,33,high,1,THB,0
4244,1250760,Far Away,game,0,0,275.0,200-299,0,1,70,very high,3,THB,0
4245,1259790,Puyo Puyo™ Tetris® 2,game,0,0,1290.0,800+,1,0,43,high,9,THB,1
4246,1304350,Urge,game,0,0,269.0,200-299,0,0,25,medium,1,THB,0
4247,1348800,PROJECTIONS,game,0,0,219.0,200-299,1,0,0,low,1,THB,0
4248,1385730,Mosaique Neko Waifus 3,game,0,0,115.0,100-199,0,3,100,very high,10,THB,0
4249,1451120,Sunlight,game,0,0,85.0,1-99,0,0,0,low,1,THB,0
4250,1461200,Duck Life 4,game,0,0,105.0,100-199,0,0,0,low,1,THB,0
4251,1489590,Astronite,game,0,0,239.0,200-299,1,1,25,medium,11,THB,0
4252,1494500,FWsim - Fireworks Display Simulator,game,0,0,899.0,800+,0,0,0,low,7,THB,1
4253,1557480,Project MIKHAIL: A Muv-Luv War Story,game,0,0,575.0,500-799,0,0,0,low,2,THB,1
4254,1590160,Liberte,game,0,0,400.0,300-499,0,1,12,medium,1,THB,0
4255,1620540,Pixel Cup Soccer - Ultimate Edition,game,0,0,429.99,300-499,1,0,40,high,11,THB,1
4256,1631790,Dawnbreaker - Aeon's Reach,game,0,0,220.0,200-299,0,1,31,high,1,THB,0
4257,1715980,Bail or Jail(OBAKEIDORO!),game,0,0,289.0,200-299,1,4,19,high,12,THB,0
4258,1717410,Prince of Qin,game,0,0,189.0,100-199,0,0,0,low,2,THB,0
4259,1726360,Peter's Adventures in English [Learn English],game,0,0,235.0,200-299,0,1,24,medium,19,THB,0
4260,1726760,Curse Crackers: For Whom the Belle Toils,game,0,0,239.0,200-299,1,1,40,high,1,THB,0
4261,1729050,The Fox in the Forest,game,0,0,139.0,100-199,0,0,16,medium,1,THB,0
4262,1787090,MyDockFinder,game,0,0,135.0,100-199,0,0,12,medium,25,THB,0
4263,1796180,Peculiar Tales of Mid-Lake Pavilion,game,0,0,95.0,1-99,0,1,6,medium,4,THB,0
4264,1802720,Sixtar Gate: STARTRAIL,game,0,0,319.0,300-499,0,9,95,very high,3,THB,0
4265,2231380,Tom Clancy's Ghost Recon® Breakpoint,game,0,18,1600.0,800+,0,1,50,high,16,THB,1
4266,1846330,Nope Nope Nurses,game,0,0,289.0,200-299,0,0,0,low,3,THB,0
4267,1867580,Final Space - The Rescue,game,0,0,239.0,200-299,0,0,25,medium,1,THB,0
4268,1890680,Milk Girl -Sweet memories of summer,game,0,0,315.0,300-499,1,1,9,medium,5,THB,0
4269,2019920,Food Factory,game,0,0,369.0,300-499,0,0,10,low,5,THB,1
4270,2020090,The Space-Eating Croc,game,0,0,145.0,100-199,0,2,0,low,2,THB,0
4271,2088360,Watch Your Plastic Duck,game,0,0,43.0,1-99,0,0,29,medium,29,THB,0
4272,2100810,cheesequest,game,0,0,63.0,1-99,0,0,5,low,1,THB,0
4273,2185760,Under the Sky World,game,0,0,330.0,300-499,0,0,0,low,4,THB,0
4274,2251810,Hole in Won,game,0,0,69.0,1-99,1,0,15,medium,1,THB,0
4275,1460750,SUPER DRINK BROS.,game,1,0,0.0,Free,1,5,0,medium,6,FREE,0
4276,1028310,BOOK OF HOURS,game,0,0,495.0,300-499,0,2,95,very high,4,THB,1
4277,1605220,Dune: Spice Wars,game,0,0,680.0,500-799,1,1,102,very high,9,THB,1
4278,1094820,Adabana Odd Tales,game,0,0,269.0,200-299,0,1,0,low,4,THB,0
4279,1109160,Giants Uprising,game,0,0,289.0,200-299,1,0,30,medium,9,THB,0
4280,1111620,Gloomy Eyes VR,game,0,0,175.0,100-199,0,0,0,low,7,THB,0
4281,1180130,The Final Earth 2,game,0,0,220.0,200-299,0,0,27,medium,7,THB,0
4282,1215860,Model Railway Easily,game,0,0,289.0,200-299,0,0,0,low,1,THB,0
4283,1243530,Tobari 2: Dream Ocean,game,0,0,275.0,200-299,1,1,40,high,2,THB,0
4284,1434310,PAW Patrol The Movie: Adventure City Calls,game,0,0,469.0,300-499,1,0,30,medium,16,THB,1
4285,1299360,Mighty Goose,game,0,0,289.0,200-299,1,0,18,medium,13,THB,0
4286,1319850,ValiDate: Struggling Singles in your Area,game,0,0,239.0,200-299,0,0,68,very high,1,THB,0
4287,1330460,Becastled,game,0,0,400.0,300-499,1,1,39,high,27,THB,1
4288,1333910,Sizeable,game,0,0,145.0,100-199,0,0,16,medium,11,THB,0
4289,1428310,The Test: Final Revelation,game,0,0,47.0,1-99,1,0,0,low,1,THB,0
4290,1430030,THE MONSTER OF MEMORY:DESTINY,game,0,0,279.0,200-299,0,0,0,low,4,THB,0
4291,1440130,Escape2088,game,0,0,95.0,1-99,0,0,6,low,11,THB,0
4292,1470320,Malmyr,game,0,0,315.0,300-499,0,0,26,medium,4,THB,1
4293,1486440,Graze Counter GM,game,0,0,315.0,300-499,1,1,34,high,10,THB,0
4294,1510860,Out of Sight,game,1,0,0.0,Free,1,0,8,low,12,FREE,0
4295,1518690,Nevermore: The Chamber Door,game,0,0,159.0,100-199,0,0,0,low,1,THB,0
4296,1595050,PBA Pro Bowling 2023,game,0,0,590.0,500-799,1,0,18,medium,5,THB,1
4297,1703180,Handyman Corporation,game,0,0,209.0,200-299,0,0,22,medium,12,THB,0
